,ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Food type,Address,Delivery time
4836,400884,Jayanagar,Bangalore,Coal Flame Biriyaani,400,2.9,80,"['Mughlai', 'Indian', 'Biryani', 'Combo', 'Andhra', 'Beverages', 'Kebabs', 'Sweets', 'Hyderabadi', 'Tandoor']",Jayanagar,67
4837,400905,Kothrud,Pune,Lucky Chinese,300,2.9,80,['Chinese'],Kothrud,71
4838,400906,Maninagar,Ahmedabad,Mlf Franco,300,2.9,80,"['Bakery', 'Fast Food']",Maninagar,48
4839,400950,Lake Town,Kolkata,Bangaliyana,300,2.9,80,"['Bengali', 'Indian', 'Chinese']",Lake Town,88
4840,401053,Central Kolkata,Kolkata,New Gharib Nawaz Restaurant,150,4.5,50,"['Biryani', 'Chaat', 'Desserts', 'Beverages']",Central Kolkata,53
4841,401069,Kothapet & Dilsukhnagar,Hyderabad,Destino Re Defined,250,2.9,80,"['Chinese', 'Indian', 'Biryani']",Kothapet & Dilsukhnagar,49
4842,401077,Koregoan Park,Pune,The Chefs Table,500,2.9,80,"['Indian', 'Biryani']",Koregoan Park,64
4843,401160,Shantinagar,Bangalore,Tadka Cafe,300,2.9,80,"['Indian', 'Chinese']",Shantinagar,57
4844,401186,Indiranagar,Bangalore,Onesta,200,3.9,500,"['Italian', 'Desserts', 'Pizzas', 'American', 'Snacks']",Cmh Road,57
4845,401197,Chembur,Mumbai,China Villa,200,4.1,100,['Chinese  North Indian  Fast Food  Snacks  Beverages'],Chembur,55
4846,401201,Kurla,Mumbai,Taste Corner,200,2.9,80,"['Tibetan', 'Biryani', 'Desserts', 'Combo']",Kurla,37
4847,401212,Kurla,Mumbai,Smoor,300,4.0,20,['Bakery'],Kurla,42
4848,401240,Scruz Bandra East,Mumbai,Freakin Fried,250,3.9,50,['Fast Food  Snacks  Beverages  Combo'],Scruz Bandra East,52
4849,401340,Andheri East,Mumbai,Hotel Sunita,250,2.9,80,"['Chinese', 'Tandoor', 'Indian', 'Biryani', 'South Indian']",Andheri East,59
4850,401459,Athwa,Surat,Radhe Dhokla,200,4.4,500,"['Punjabi', 'Gujarati', 'Thalis', 'North Indian', 'Snacks', 'Fast Food', 'Chinese', 'Biryani', 'Combo']",Athwa,29
4851,401500,Nungambakkam,Chennai,Al Baik,500,3.3,20,['Indian'],Nungambakkam,40
4852,401639,Marol Sakinaka,Mumbai,Monster Wok,200,2.9,80,['Chinese'],Marol Sakinaka,55
4853,401653,Kurla,Mumbai,Fire Wings,350,3.9,50,"['Barbecue', 'American', 'Pizzas', 'Fast Food', 'Chinese', 'Healthy Food']",Kurla,37
4854,401796,Salt Lake,Kolkata,Down The Lane,800,4.3,20,"['Continental', 'Italian', 'Mexican']",Salt Lake,69
4855,401975,Basavanagudi,Bangalore,Chichas,250,2.9,80,"['Chinese', 'Indian']",Basavanagudi,49
4856,402000,Marol Sakinaka,Mumbai,Udupi Veg Fast Food,300,2.9,80,"['Indian', 'Chinese', 'South Indian']",Marol Sakinaka,57
4857,402010,Kothapet & Dilsukhnagar,Hyderabad,Cake D'Licious,250,3.9,100,"['Bakery', 'Desserts']",Kothapet & Dilsukhnagar,50
4858,402095,Central Bangalore,Bangalore,Kerala Home Food,250,2.9,80,"['Kerala', 'Biryani', 'Seafood']",Central Bangalore,47
4859,402101,George Town,Chennai,Lassi N Spicy,200,3.8,50,"['Beverages', 'Juices', 'Ice Cream', 'Snacks', 'American', 'Arabian', 'Grill']",Tondiarpet,61
4860,402167,Rohini,Delhi,Dl Roll Bo55,200,2.9,80,"['Fast Food', 'Snacks']",Rohini,45
4861,402176,South Kolkata,Kolkata,Coffee N Mood,500,2.9,80,['Beverages'],South Kolkata,71
4862,402178,South Kolkata,Kolkata,New Maa Tara Hindu Hotel,300,2.9,80,['Bengali'],South Kolkata,68
4863,402355,Camp,Pune,Agatya Thali,250,2.9,80,"['Biryani', 'Hyderabadi']",Camp,33
4864,402513,Punjabi Bagh,Delhi,Tandoori Kingdom,500,2.9,80,['North Indian'],Punjabi Bagh,69
4865,402599,Himayath Nagar,Hyderabad,Haldirams,300,4.2,100,"['Indian', 'Biryani', 'Snacks', 'Fast Food', 'Beverages']",Ground Floor Moti Mahal Market,33
4866,402621,Central Bangalore,Bangalore,Maharaja Military Canteen,400,3.9,100,['South Indian'],Central Bangalore,38
4867,402638,Chembur,Mumbai,Chembur Social,600,3.7,100,['Indian  Chinese  Fast Food  American  Biryani  Combo'],Natraj Compound  Dr C G Road,59
4868,402695,Navrangpura,Ahmedabad,The Brooklyn Creamery - Healthy Ice Cream,200,2.9,80,"['Desserts', 'Ice Cream', 'Healthy Food']",Near Jain Dairy,37
4869,402710,Central Bangalore,Bangalore,Warmoven Cake & Desserts,200,4.2,100,"['Bakery', 'Desserts', 'Ice Cream']",Central Bangalore,46
4870,402716,Central Bangalore,Bangalore,Slurpy Shakes,150,2.9,80,"['Beverages', 'Ice Cream', 'Desserts']",Central Bangalore,45
4871,402774,Kurla,Mumbai,Urban Sandwich Co.,350,4.4,50,['Fast Food'],Kurla,41
4872,402783,Central Bangalore,Bangalore,Kouzina Kafe  The Food Court,200,2.9,80,"['Bakery', 'Desserts', 'Ice Cream', 'Beverages', 'Fast Food']",Central Bangalore,48
4873,402809,Rajouri Garden,Delhi,Nomad Pizza- Traveller Series,700,4.2,50,"['Pizzas', 'Beverages', 'Continental']",Rajouri Garden,74
4874,402841,Kothrud,Pune,Kouzina Kafe - The Food Court,200,2.9,80,"['American', 'Bakery', 'Beverages', 'Fast Food', 'Ice Cream', 'Desserts']",Kothrud,51
4875,402864,Himayath Nagar,Hyderabad,La Pino'Z Pizza,400,4.0,500,"['Pizzas', 'Italian', 'Mexican', 'Desserts', 'Fast Food', 'Snacks']",Himayath Nagar,33
4876,402881,Kothapet & Dilsukhnagar,Hyderabad,Urban Monk Fine Baking,600,2.9,80,['Fast Food'],Kothapet & Dilsukhnagar,73
4877,402897,Rohini,Delhi,Yummy Bites,300,3.8,100,"['Indian', 'Chinese']",Rohini,52
4878,402929,Shivaji Nagar,Pune,Box8 - Desi Meals,250,3.9,100,"['North Indian', 'Biryani', 'Combo', 'Snacks']",Sb Road,37
4879,402930,Shivaji Nagar,Pune,Itminaan Biryani - Dum Pukht,250,4.1,20,"['North Indian', 'Biryani', 'Combo', 'Snacks']",Sb Road,40
4880,402931,Shivaji Nagar,Pune,Mealful Rolls - Meals In A Roll,250,2.9,80,"['North Indian', 'Biryani', 'Combo', 'Snacks']",Sb Road,38
4881,402932,Shivaji Nagar,Pune,Leancrust Pizza - Thincrust Experts,350,4.0,20,"['Pizzas', 'Italian', 'Healthy Food']",Sb Road,44
4882,402934,Shivaji Nagar,Pune,Nh1 Bowls - Highway To North,250,3.8,20,"['North Indian', 'Biryani', 'Combo', 'Snacks']",Sb Road,37
4883,402935,Shivaji Nagar,Pune,Zaza 22 Spice Biryani,250,3.6,50,"['North Indian', 'Biryani', 'Combo', 'Snacks']",Sb Road,37
4884,402983,Kondhwa,Pune,Haldiram,300,4.2,500,"['Indian', 'North Indian', 'Sweets']",Kondhwa,65
4885,403007,Himayath Nagar,Hyderabad,Haldirams Sweets And Namkeen,300,4.3,20,"['Sweets', 'Snacks']",Ground Floor Moti Mahal Market,31
4886,403196,Kondhwa,Pune,Hotel Dawat,300,2.9,80,"['North Indian', 'Fast Food', 'Chinese', 'Mughlai']",Kondhwa,76
4887,403197,Central Bangalore,Bangalore,The Dessert Zone,200,3.9,20,"['Bakery', 'Desserts', 'Ice Cream', 'Beverages']",Central Bangalore,47
4888,403209,Kurla,Mumbai,Raje Misal,300,2.9,80,"['Indian', 'Fast Food', 'Snacks', 'Beverages']",Kurla,44
4889,403216,Central Bangalore,Bangalore,Burger It Up,200,4.1,20,"['American', 'Continental', 'Beverages', 'Desserts', 'Fast Food']",Central Bangalore,47
4890,403219,Kondhwa,Pune,Hotel Al Zaika,300,3.6,50,"['North Indian', 'Fast Food', 'Chinese', 'Mughlai']",Kondhwa,71
4891,403308,Kondhwa,Pune,Delhi Zaika,300,2.9,80,"['North Indian', 'Fast Food', 'Chinese', 'Mughlai']",Kondhwa,74
4892,403325,Shivaji Nagar,Pune,Pallavi Pure Veg,300,2.9,80,"['North Indian', 'South Indian', 'Chinese', 'Beverages', 'Desserts']",Shivaji Nagar,35
4893,403458,Koregaon Park,Pune,Kuai Kitchen,1000,4.2,20,"['Chinese', 'Japanese', 'Sushi', 'Asian', 'Thai']",Koregaon Park,60
4894,403546,Matunga Wadala,Mumbai,Ganesh Chinese Dhaba,200,2.9,80,['Chinese'],Matunga Wadala,59
4895,403632,Somajiguda & Khairtabad,Hyderabad,Kushi Tiffin Center,100,2.9,80,['South Indian'],Somajiguda & Khairtabad,48
4896,403648,Banjara Hills,Hyderabad,Oh! Punjab,300,4.3,50,"['Punjabi', 'North Indian', 'Chinese']",Banjara Hills,75
4897,403655,Paschim Vihar,Delhi,Mehendiram Restaurant & Mocktail Bar,300,2.9,80,"['Indian', 'Chinese', 'Tandoor']",Paschim Vihar,52
4898,403663,Rohini,Delhi,Vhc Food Chain,300,3.9,50,"['Chinese', 'North Indian', 'Snacks', 'Pastas', 'Combo', 'Beverages']",Rohini,48
4899,403757,Central Bangalore,Bangalore,Zin Box,700,2.9,80,"['Asian', 'Continental', 'Italian', 'Pan-Asian']",Central Bangalore,46
4900,403942,Central Bangalore,Bangalore,Rickshaw Wala,350,2.9,80,"['Indian', 'North Indian']",Central Bangalore,34
4901,403977,Aundh,Pune,In Between,200,2.9,80,"['Fast Food', 'Snacks']",Aundh,74
4902,404220,Vadapalani,Chennai,Sri Balaji Foods And Snacks,180,2.9,80,"['Snacks', 'Desserts', 'Juices', 'Beverages']",West Mambalam,82
4903,404251,Dr.Radhakrishnan Salai-Mylapore,Chennai,Madrass Marina Mess,300,3.9,100,"['Indian', 'Biryani', 'Sweets', 'Beverages', 'Tandoor']",Mylapore,54
4904,404272,Nampally,Hyderabad,Halal Guys,300,2.9,80,"['Fast Food', 'Beverages', 'Ice Cream']",Nampally,48
4905,404275,Salt Lake,Kolkata,Thali'S,300,2.9,80,['Chinese  Snacks'],Salt Lake,85
4906,404322,Nallakunta & Vidyanagar,Hyderabad,Pizza And Burgers,300,3.3,20,"['Fast Food', 'Pizzas', 'Beverages']",Nallakunta & Vidyanagar,43
4907,404330,Marol Sakinaka,Mumbai,Ya Hayyu Ya Qayyum,200,2.9,80,"['Chinese', 'Arabian', 'Indian']",Marol Sakinaka,49
4908,404427,Naranpura,Ahmedabad,La Pino'Z Pizza,400,4.3,500,['Pizzas'],Naranpura,39
4909,404504,Nsp,Delhi,The Bhukkad Chowk,400,2.9,80,"['Chinese', 'Beverages']",Nsp,64
4910,404553,Rohini,Delhi,That Pizza Place,500,4.0,50,"['Pizzas', 'Italian', 'Fast Food', 'Desserts', 'Continental', 'Mediterranean', 'American', 'Mexican', 'Indian', 'Combo', 'Beverages', 'Bakery', 'French', 'Sweets', 'European', 'Lebanese', 'Snacks']",Rohini,36
4911,404607,Adajan,Surat,Hotel Hafiz,250,2.9,80,"['North Indian', 'Indian']",Adajan,47
4912,404623,Lake Town,Kolkata,Shivohan Kitchen,150,4.6,20,"['Fast Food', 'Indian']",Lake Town,88
4913,404652,Jodhpur Cross Road,Ahmedabad,Mad Over Juice,200,2.9,80,"['Beverages', 'Salads', 'Desserts']",Prahlad Nagar,52
4914,404690,Rohini,Delhi,The Tangdi Club,400,2.9,80,"['Indian', 'Tandoor', 'Biryani', 'North Indian', 'Fast Food', 'Mughlai', 'Snacks', 'Kebabs']",Rohini,50
4915,404737,Kidderpore,Kolkata,Red Chilli Restaurant,300,2.9,80,"['Chinese', 'Seafood']",Kidderpore,97
4916,404761,Arumbakkam,Chennai,Jack N Jill Foods,300,2.9,80,"['Chinese', 'Indian', 'Biryani']",Arumbakkam,62
4917,404791,Kurla,Mumbai,Sai Kiran Indian And Chinese Food,250,2.9,80,"['Chinese', 'Indian']",Kurla,40
4918,404815,Nungambakkam,Chennai,Hotel Virudhunagar Elite,150,2.9,80,"['Chinese', 'Biryani', 'Indian']",Nungambakkam,57
4919,404853,Central Kolkata,Kolkata,Al-Baik,300,2.9,80,"['Indian', 'Fast Food']",Central Kolkata,52
4920,404885,Sector 7 Rohini,Delhi,Ya Ya Momo,300,4.0,100,"['Snacks', 'Fast Food', 'Chinese']",Nsp,39
4921,404921,Kurla,Mumbai,Spice Grill,200,2.9,80,['Chinese  Tandoor  Fast Food  Indian'],Kurla,49
4922,404929,Koregaon Park,Pune,Pavlovs,400,2.9,80,"['Indian', 'Fast Food', 'Beverages']",Koregaon Park,54
4923,404930,South Kolkata,Kolkata,Biggies Burger,300,4.1,100,['American  Fast Food  Beverages'],South Kolkata,53
4924,404999,Vidyanagar,Hyderabad,Box8 - Desi Meals,250,3.7,50,"['North Indian', 'Biryani', 'Combo', 'Snacks']",Ashok Nagar,38
4925,405000,Vidyanagar,Hyderabad,Itminaan Biryani - Dum Pukht,250,2.9,80,"['North Indian', 'Biryani', 'Combo', 'Snacks']",Ashok Nagar,39
4926,405139,South Kolkata,Kolkata,Gambit'S Pizza,250,4.1,20,"['Italian', 'Pizzas', 'Chinese', 'Combo']",South Kolkata,69
4927,405188,Indiranagar,Bangalore,Cheese Meets Bread,300,4.6,50,"['Snacks', 'Beverages']",Lakshmipuram Ulsoor,57
4928,405202,Ghatkopar Vikhroli,Mumbai,Popular Family Restuarant,400,2.9,80,['Indian  Mughlai  Chinese  Biryani  Punjabi'],Ghatkopar Vikhroli,55
4929,405221,Kothapet & Dilsukhnagar,Hyderabad,Agra Sandwich Pasta  Momos Corner,300,2.9,80,"['Italian', 'Snacks']",Kothapet & Dilsukhnagar,36
4930,405296,Sector 7 Rohini,Delhi,Momo Shack,300,4.1,100,"['Chinese', 'Fast Food']",Nsp,44
4931,405340,Annanagar,Chennai,Cafe Express,280,2.9,80,"['Pastas', 'Chinese', 'Waffle']",Annanagar,72
4932,405352,T Nagar,Chennai,Gnanambiga Veg,200,4.4,500,"['South Indian', 'North Indian', 'Chaat', 'Sweets']",T Nagar,73
4933,405375,Laldarwaja,Ahmedabad,Kwality Walls Frozen Dessert And Ice Cream Shop,300,4.4,100,['Ice Cream'],Laldarwaja,36
4934,405377,Kothrud,Pune,Loafmaster,300,2.9,80,"['Snacks', 'Beverages']",Kothrud,62
4935,405396,Basavanagudi,Bangalore,Kwality Walls Frozen Dessert And Ice Cream Shop,300,4.5,20,['Ice Cream'],Basavanagudi,46
4936,405403,Himayath Nagar,Hyderabad,Deccan Chef,150,2.9,80,['Indian'],Himayath Nagar,34
4937,405430,Basavanagudi,Bangalore,Apna Ghar,200,2.9,80,"['Punjabi', 'North Indian', 'Combo', 'Thalis']",Basavanagudi,45
4938,405432,Basavanagudi,Bangalore,Bhojnayala,200,2.9,80,"['Punjabi', 'North Indian', 'Combo', 'Thalis']",Basavanagudi,45
4939,405435,Basavanagudi,Bangalore,Bihar Babu,200,2.9,80,"['Punjabi', 'North Indian', 'Combo', 'Thalis']",Basavanagudi,39
4940,405458,Vadapalani,Chennai,Smiley,200,2.9,80,['Chinese'],Vadapalani,90
4941,405465,Marol Sakinaka,Mumbai,New Shalimar,400,3.9,100,"['Indian', 'Chinese', 'Continental']",Marol Sakinaka,56
4942,405502,T Nagar,Chennai,Sin & Tonic,1000,2.9,80,"['Continental', 'Indian', 'Chinese']",T Nagar,74
4943,405522,Charminar,Hyderabad,Swagath Hotel,400,4.3,100,"['South Indian', 'Chinese', 'Indian']",Charminar,44
4944,405532,Rohini,Delhi,Laale Di Chaap,350,2.9,80,['North Indian'],Rohini,44
4945,405539,Kurla,Mumbai,Meal Bowl,300,4.2,100,['Indian'],Kurla,39
4946,405573,Perambur,Chennai,Chai World,250,4.4,50,"['Beverages', 'Snacks']",Perambur,52
4947,405657,Santoshpur,Kolkata,Morning Bites,300,2.9,80,['South Indian'],Santoshpur,93
4948,405689,South Kolkata,Kolkata,Bunaphile,300,2.9,80,['Continental'],South Kolkata,80
4949,405728,Rohini,Delhi,Saffron Flavors,300,4.0,500,"['North Indian', 'Biryani', 'Punjabi']",Rohini,44
4950,405732,Alipore,Kolkata,Nidhees Fast Food,200,2.9,80,"['Chinese', 'Fast Food']",Alipore,83
4951,405798,Malleshwaram,Bangalore,Chinese Wok (Wok Express),250,3.9,100,"['Chinese', 'Asian', 'Tibetan', 'Desserts']",Malleshwaram,61
4952,405837,Scruz Bandra East,Mumbai,Casa Mia,500,2.9,80,['Mexican'],Scruz Bandra East,47
4953,405845,Kausar Baugh Nibm Road,Pune,Hyderabadi Biryani House,150,2.2,20,"['Biryani', 'Thalis', 'Indian', 'Desserts']",Undri,77
4954,405869,Chembur,Mumbai,Big Shakes,300,2.9,80,"['Beverages', 'Snacks']",Chembur,48
4955,405872,Chembur,Mumbai,Santa Fe Burgers,400,2.9,80,"['Pizzas', 'Pastas', 'Fast Food']",Chembur,54
4956,405879,Central Bangalore,Bangalore,Momo Monk,180,4.2,20,"['Pan-Asian', 'Chinese']",Central Bangalore,39
4957,405888,Chembur,Mumbai,The Stone Pizza,400,2.9,80,"['Pizzas', 'Pastas']",Chembur,48
4958,405907,Indiranagar,Bangalore,Prowl Foods By Tiger Shroff,500,4.4,50,"['North Indian', 'Continental', 'Pan-Asian', 'Oriental']",Indira Nagar,64
4959,405908,Indiranagar,Bangalore,Wowffles,400,4.1,50,"['Desserts', 'Bakery']",Indira Nagar,57
4960,406007,Paldi & Ambawadi,Ahmedabad,La Pinoz Pizza,199,4.1,100,"['Pizzas', 'Italian', 'Snacks', 'Desserts', 'Beverages']",Paldi & Ambawadi,36
4961,406009,Navrangpura,Ahmedabad,Bablu Shree Farali Centre,200,3.9,50,['Indian'],Navrangpura,35
4962,406018,Central Bangalore,Bangalore,Bullet Biryani,280,4.4,20,"['Biryani', 'Hyderabadi', 'Mughlai']",Central Bangalore,38
4963,406023,Tolichowki Hps Kids School Opposite,Hyderabad,Healthy Food House,100,2.9,80,['Indian  Fast Food  Beverages'],Tolichowki,83
4964,406043,Nallakunta & Vidyanagar,Hyderabad,Lassi N Cafe,200,2.9,80,"['Beverages', 'Fast Food']",Nallakunta & Vidyanagar,40
4965,406046,Central Bangalore,Bangalore,Big Bites,400,2.9,80,['Fast Food'],Central Bangalore,53
